###############2021.07.26 - 17.55.40###############
step size(xStep:10,yStep:10) xlim:(-10,264), ylim:(0,213)
-10	0	0.01
-10	10	0.02
-10	20	0.04
-10	30	0.06
-10	40	0.09
-10	50	0.10
-10	60	0.12
-10	70	0.13
-10	80	0.14
-10	90	0.13
-10	100	0.13
-10	110	0.14
-10	120	0.12
-10	130	0.11
-10	140	0.10
-10	150	0.10
-10	160	0.10
-10	170	0.10
-10	180	0.09
-10	190	0.09
-10	200	0.07
-10	210	0.06
0	210	0.07
0	200	0.07
0	190	0.07
0	180	0.07
0	170	0.08
0	160	0.09
0	150	0.11
0	140	0.11
0	130	0.11
0	120	0.12
0	110	0.13
0	100	0.13
0	90	0.13
0	80	0.13
0	70	0.11
0	60	0.10
0	50	0.09
0	40	0.08
0	30	0.00
0	20	0.05
0	10	0.02
0	0	0.01
10	0	0.08
10	10	0.06
10	20	0.08
10	30	0.11
10	40	0.13
10	50	0.14
10	60	0.16
10	70	0.16
10	80	0.16
10	90	0.17
10	100	0.17
10	110	0.18
10	120	0.16
10	130	0.15
10	140	0.14
10	150	0.14
10	160	0.14
10	170	0.13
10	180	0.12
10	190	0.12
10	200	0.11
10	210	0.09
20	210	0.08
20	200	0.08
20	190	0.09
20	180	0.10
20	170	0.10
20	160	0.10
20	150	0.13
20	140	0.12
20	130	0.12
20	120	0.12
20	110	0.15
20	100	0.15
20	90	0.15
20	80	0.13
20	70	0.14
20	60	0.12
20	50	0.12
20	40	0.10
20	30	0.09
20	20	0.06
20	10	0.05
20	0	0.04
30	0	0.05
30	10	0.07
30	20	0.09
30	30	0.11
30	40	0.12
30	50	0.14
30	60	0.16
30	70	0.16
30	80	0.16
30	90	0.16
30	100	0.17
30	110	0.17
30	120	0.17
30	130	0.15
30	140	0.14
30	150	0.14
30	160	0.14
30	170	0.13
30	180	0.11
30	190	0.12
30	200	0.09
30	210	0.08
40	210	0.07
40	200	0.07
40	190	0.09
40	180	0.09
40	170	0.10
40	160	0.10
40	150	0.12
40	140	0.12
40	130	0.12
40	120	0.13
40	110	0.14
40	100	0.14
40	90	0.15
40	80	0.14
40	70	0.14
40	60	0.12
40	50	0.12
40	40	0.11
40	30	0.09
40	20	0.07
40	10	0.04
40	0	0.03
50	0	0.04
50	10	0.06
50	20	0.09
50	30	0.10
50	40	0.12
50	50	0.13
50	60	0.15
50	70	0.15
50	80	0.15
50	90	0.16
50	100	0.17
50	110	0.16
50	120	0.15
50	130	0.13
50	140	0.13
50	150	0.13
50	160	0.12
50	170	0.11
50	180	0.11
50	190	0.10
50	200	0.08
50	210	0.08
60	210	0.07
60	200	0.06
60	190	0.07
60	180	0.08
60	170	0.09
60	160	0.10
60	150	0.11
60	140	0.11
60	130	0.12
60	120	0.13
60	110	0.14
60	100	0.14
60	90	0.14
60	80	0.13
60	70	0.14
60	60	0.12
60	50	0.11
60	40	0.10
60	30	0.08
60	20	0.07
60	10	0.05
60	0	0.03
70	0	0.05
70	10	0.07
70	20	0.09
70	30	0.11
70	40	0.12
70	50	0.14
70	60	0.14
70	70	0.15
70	80	0.15
70	90	0.16
70	100	0.17
70	110	0.17
70	120	0.16
70	130	0.15
70	140	0.13
70	150	0.13
70	160	0.13
70	170	0.12
70	180	0.11
70	190	0.09
70	200	0.08
70	210	0.06
80	210	0.06
80	200	0.07
80	190	0.08
80	180	0.10
80	170	0.10
80	160	0.10
80	150	0.12
80	140	0.12
80	130	0.12
80	120	0.14
80	110	0.14
80	100	0.14
80	90	0.14
80	80	0.14
80	70	0.14
80	60	0.12
80	50	0.12
80	40	0.11
80	30	0.10
80	20	0.08
80	10	0.06
80	0	0.05
90	0	0.04
90	10	0.06
90	20	0.07
90	30	0.09
90	40	0.11
90	50	0.11
90	60	0.12
90	70	0.13
90	80	0.13
90	90	0.14
90	100	0.14
90	110	0.14
90	120	0.13
90	130	0.11
90	140	0.11
90	150	0.11
90	160	0.10
90	170	0.09
90	180	0.08
90	190	0.08
90	200	0.06
90	210	0.04
100	210	0.04
100	200	0.05
100	190	0.07
100	180	0.08
100	170	0.08
100	160	0.09
100	150	0.09
100	140	0.10
100	130	0.11
100	120	0.12
100	110	0.13
100	100	0.13
100	90	0.52
100	80	0.96
100	70	0.12
100	60	0.12
100	50	0.11
100	40	0.10
100	30	0.09
100	20	0.07
100	10	0.06
100	0	0.05
110	0	0.05
110	10	0.06
110	20	0.07
110	30	0.09
110	40	0.10
110	50	0.11
110	60	0.48
110	70	0.12
110	80	0.12
110	90	0.13
110	100	0.12
110	110	0.13
110	120	0.12
110	130	0.11
110	140	0.10
110	150	0.10
110	160	0.09
110	170	0.08
110	180	0.08
110	190	0.07
110	200	0.05
110	210	0.03
120	210	0.03
120	200	0.04
120	190	0.05
120	180	0.06
120	170	0.07
120	160	0.07
120	150	0.08
120	140	0.08
120	130	0.09
120	120	0.10
120	110	0.11
120	100	0.11
120	90	0.11
120	80	0.10
120	70	0.11
120	60	0.10
120	50	0.10
120	40	0.09
120	30	0.08
120	20	0.07
120	10	0.06
120	0	0.05
130	0	0.05
130	10	0.06
130	20	0.07
130	30	0.08
130	40	0.09
130	50	0.10
130	60	0.10
130	70	0.11
130	80	0.11
130	90	0.11
130	100	0.12
130	110	0.11
