###############2021.07.25 - 18.07.20###############
step size(xStep:25,yStep:25) xlim:(-10,264), ylim:(0,213)
-10	0	-0.08
-10	25	0.00
-10	50	0.04
-10	75	0.06
-10	100	0.08
-10	125	0.08
-10	150	0.10
-10	175	0.10
-10	200	0.09
15	200	0.13
15	175	0.11
15	150	0.11
15	125	0.09
15	100	0.09
15	75	0.08
15	50	0.04
15	25	0.01
15	0	-0.06
40	0	-0.02
40	25	0.04
40	50	0.09
40	75	0.13
40	100	0.15
40	125	0.14
40	150	0.14
40	175	0.16
40	200	0.13
65	200	0.14
65	175	0.12
65	150	0.14
65	125	0.13
65	100	0.14
65	75	0.10
65	50	0.08
65	25	0.04
65	0	-0.02
90	0	0.00
90	25	0.07
90	50	0.11
90	75	0.13
90	100	0.16
90	125	0.15
90	150	0.17
90	175	0.16
90	200	0.12
115	200	0.12
115	175	0.11
115	150	0.12
115	125	0.12
115	100	0.12
115	75	0.11
115	50	0.07
115	25	0.04
115	0	-0.02
140	0	0.02
140	25	0.07
140	50	0.11
140	75	0.14
140	100	0.15
140	125	0.15
140	150	0.16
140	175	0.15
140	200	0.11
165	200	0.10
165	175	0.11
165	150	0.12
165	125	0.13
165	100	0.10
165	75	0.11
165	50	0.06
165	25	0.05
165	0	0.00
190	0	0.02
190	25	0.08
190	50	0.09
190	75	0.11
190	100	0.12
190	125	0.14
190	150	0.14
190	175	0.15
190	200	0.13
215	200	0.08
215	175	0.06
215	150	0.07
215	125	0.07
215	100	0.07
215	75	0.04
215	50	0.04
215	25	0.02
215	0	0.00
240	0	0.02
240	25	0.04
240	50	0.04
240	75	0.07
240	100	0.07
240	125	0.09
240	150	0.10
240	175	0.11
240	200	0.08
