###############2021.07.25 - 17.07.06###############
step size(xStep:10,yStep:10) xlim:(-10,264), ylim:(0,213)
-10	0	-0.14
-10	10	-0.12
-10	20	-0.09
-10	30	-0.06
-10	40	-0.04
-10	50	-0.03
-10	60	-0.02
-10	70	0.00
-10	80	0.00
-10	90	0.02
-10	100	0.03
-10	110	0.02
-10	120	0.02
-10	130	0.01
-10	140	0.03
-10	150	0.03
-10	160	0.02
-10	170	0.03
-10	180	0.03
-10	190	0.04
-10	200	0.04
-10	210	0.04
0	210	0.05
0	200	0.03
0	190	0.04
0	180	0.04
0	170	0.03
0	160	0.48
0	150	0.03
0	140	0.03
0	130	0.02
0	120	0.02
0	110	0.02
0	100	0.02
0	90	0.02
0	80	0.01
0	70	-0.01
0	60	-0.01
0	50	-0.03
0	40	-0.05
0	30	-0.07
0	20	-0.09
0	10	-0.11
0	0	-0.13
10	0	-0.11
10	10	-0.10
10	20	-0.07
10	30	-0.05
10	40	-0.01
10	50	0.00
10	60	0.01
10	70	0.02
10	80	0.03
10	90	0.04
10	100	0.05
10	110	0.04
10	120	0.05
10	130	0.05
10	140	0.06
10	150	0.06
10	160	0.06
10	170	0.06
10	180	0.06
10	190	0.06
10	200	0.06
10	210	0.06
20	210	0.05
20	200	0.04
20	190	0.04
20	180	0.04
20	170	0.04
20	160	0.04
20	150	0.05
20	140	0.03
20	130	0.03
20	120	0.03
20	110	0.04
20	100	0.03
20	90	0.03
20	80	0.02
20	70	0.01
20	60	0.00
20	50	-0.01
20	40	-0.04
20	30	-0.05
20	20	-0.08
20	10	-0.10
20	0	-0.12
30	0	-0.10
30	10	-0.07
30	20	-0.05
30	30	-0.02
30	40	0.00
30	50	0.03
30	60	0.04
30	70	0.04
30	80	0.05
30	90	0.07
30	100	0.06
30	110	0.08
30	120	0.07
30	130	0.06
30	140	0.06
30	150	0.07
30	160	0.07
30	170	0.07
30	180	0.07
30	190	0.08
30	200	0.07
30	210	0.06
40	210	0.05
40	200	0.04
40	190	0.05
40	180	0.05
40	170	0.05
40	160	0.05
40	150	0.06
40	140	0.05
40	130	0.05
40	120	0.04
40	110	0.05
40	100	0.05
40	90	0.04
40	80	0.03
40	70	0.02
40	60	0.01
40	50	0.00
40	40	-0.03
40	30	-0.05
40	20	-0.07
40	10	-0.08
40	0	-0.12
50	0	-0.09
50	10	-0.06
50	20	-0.04
50	30	-0.01
50	40	0.01
50	50	0.03
50	60	0.04
50	70	0.05
50	80	0.06
50	90	0.07
50	100	0.08
50	110	0.08
50	120	0.08
50	130	0.07
50	140	0.08
50	150	0.08
50	160	0.08
50	170	0.08
50	180	0.07
50	190	0.08
50	200	0.07
50	210	0.05
60	210	0.80
60	200	0.04
60	190	0.00
60	180	0.00
60	170	0.06
60	160	0.06
60	150	0.06
60	140	0.06
60	130	0.06
60	120	0.06
60	110	0.06
60	100	0.06
60	90	0.05
60	80	0.04
60	70	0.04
60	60	0.32
60	50	0.01
60	40	-0.01
60	30	-0.02
60	20	-0.05
60	10	-0.07
60	0	-0.09
70	0	-0.07
70	10	-0.05
70	20	-0.03
70	30	0.00
70	40	0.01
70	50	0.12
70	60	0.05
70	70	0.05
70	80	0.07
70	90	0.08
70	100	0.09
70	110	0.08
70	120	0.09
70	130	0.08
70	140	0.09
70	150	0.09
70	160	0.07
70	170	0.08
70	180	0.08
