###############2021.07.25 - 15.32.09###############
step size(xStep:10,yStep:10) xlim:(-10,264), ylim:(0,213)
-10	0	0.02
-10	10	0.03
-10	20	0.05
-10	30	0.07
-10	40	0.09
-10	50	0.09
-10	60	0.10
-10	70	0.10
-10	80	0.09
-10	90	0.08
-10	100	0.07
-10	110	0.07
-10	120	0.04
-10	130	0.02
-10	140	0.00
-10	150	0.00
-10	160	-0.03
-10	170	-0.05
-10	180	-0.06
-10	190	-0.08
-10	200	-0.10
-10	210	-0.13
0	210	-0.13
0	200	-0.13
0	190	-0.10
0	180	-0.09
0	170	-0.08
0	160	-0.05
0	150	-0.03
0	140	-0.02
0	130	-0.01
0	120	0.01
0	110	0.03
0	100	0.04
0	90	0.05
0	80	0.05
0	70	0.06
0	60	0.06
0	50	0.05
0	40	0.05
0	30	0.04
0	20	0.02
0	10	0.00
0	0	-0.02
10	0	0.00
10	10	0.02
10	20	0.05
10	30	0.07
10	40	0.07
10	50	0.08
10	60	0.08
10	70	0.09
10	80	0.08
10	90	0.07
10	100	0.06
10	110	0.05
10	120	0.05
10	130	0.01
10	140	0.00
10	150	-0.02
10	160	-0.04
10	170	-0.06
10	180	-0.06
10	190	-0.09
10	200	-0.11
10	210	-0.13
20	210	-0.15
20	200	-0.15
20	190	-0.13
20	180	-0.11
20	170	-0.08
20	160	-0.07
20	150	-0.05
20	140	-0.04
20	130	-0.02
20	120	-0.01
20	110	0.01
20	100	0.03
20	90	0.03
20	80	0.04
20	70	0.04
20	60	0.04
20	50	0.04
20	40	0.04
20	30	0.03
20	20	0.02
20	10	-0.01
20	0	-0.01
30	0	-0.01
30	10	0.01
30	20	0.02
30	30	0.04
30	40	0.05
30	50	0.05
30	60	0.05
30	70	0.06
30	80	0.06
30	90	0.05
30	100	0.05
30	110	0.02
30	120	0.00
30	130	-0.02
30	140	-0.03
30	150	-0.05
30	160	-0.07
30	170	-0.08
30	180	-0.10
30	190	-0.14
30	200	-0.13
30	210	-0.17
40	210	-0.17
40	200	-0.16
40	190	-0.14
40	180	-0.12
40	170	-0.10
40	160	-0.09
40	150	-0.06
40	140	-0.05
40	130	-0.03
40	120	-0.02
40	110	0.00
40	100	0.01
40	90	0.02
40	80	0.02
40	70	0.04
40	60	0.03
40	50	0.02
40	40	0.02
40	30	0.01
40	20	0.00
40	10	-0.02
40	0	-0.03
50	0	-0.01
50	10	0.00
50	20	0.02
50	30	0.03
50	40	0.04
50	50	0.04
50	60	0.05
50	70	0.05
50	80	0.04
50	90	0.04
50	100	0.03
50	110	0.02
50	120	0.00
50	130	-0.02
50	140	-0.04
50	150	-0.05
50	160	-0.07
50	170	-0.09
50	180	-0.11
50	190	-0.13
50	200	-0.15
50	210	-0.18
60	210	-0.19
60	200	-0.18
60	190	-0.16
60	180	-0.14
60	170	-0.12
60	160	-0.10
60	150	-0.08
60	140	-0.06
60	130	-0.05
60	120	-0.04
60	110	-0.02
60	100	0.00
60	90	0.01
60	80	0.01
60	70	0.02
60	60	0.01
60	50	0.01
60	40	0.01
60	30	0.00
60	20	-0.01
60	10	-0.02
60	0	-0.03
70	0	0.06
70	10	-0.01
70	20	0.00
70	30	0.01
70	40	0.01
70	50	0.02
70	60	0.02
70	70	0.02
70	80	0.01
70	90	0.01
70	100	0.01
70	110	-0.01
70	120	-0.03
70	130	-0.05
70	140	-0.07
70	150	-0.08
70	160	-0.11
70	170	-0.12
70	180	-0.13
70	190	-0.16
70	200	-0.19
70	210	-0.21
80	210	-0.23
80	200	-0.21
80	190	-0.19
80	180	-0.17
80	170	-0.15
80	160	-0.13
80	150	-0.11
80	140	-0.09
80	130	-0.08
80	120	-0.06
80	110	-0.05
80	100	0.12
80	90	-0.02
80	80	-0.02
80	70	-0.01
80	60	-0.02
80	50	-0.02
80	40	-0.02
80	30	-0.02
80	20	-0.03
80	10	-0.04
80	0	-0.05
90	0	-0.03
90	10	-0.03
90	20	-0.01
90	30	-0.01
90	40	0.00
90	50	0.01
90	60	0.00
90	70	0.00
90	80	-0.01
90	90	-0.02
90	100	-0.02
90	110	-0.04
90	120	-0.04
90	130	-0.06
90	140	-0.08
90	150	-0.10
90	160	-0.12
90	170	-0.14
90	180	-0.16
90	190	-0.18
90	200	-0.20
90	210	-0.23
100	210	-0.25
100	200	-0.22
100	190	-0.21
100	180	-0.18
100	170	-0.17
100	160	-0.15
100	150	-0.13
100	140	-0.11
100	130	-0.10
100	120	-0.08
100	110	-0.06
100	100	-0.06
100	90	-0.04
100	80	-0.04
100	70	-0.03
100	60	-0.03
100	50	-0.03
100	40	-0.03
100	30	-0.03
100	20	-0.04
100	10	-0.04
100	0	-0.04
110	0	-0.05
110	10	-0.05
110	20	-0.04
110	30	-0.04
110	40	-0.03
110	50	-0.03
110	60	-0.04
110	70	-0.04
110	80	-0.05
110	90	-0.06
110	100	-0.06
110	110	-0.07
110	120	-0.08
110	130	-0.11
110	140	-0.12
110	150	-0.14
110	160	-0.16
110	170	-0.17
110	180	-0.19
110	190	-0.21
110	200	-0.23
110	210	-0.25
120	210	-0.28
120	200	-0.26
120	190	-0.25
120	180	-0.23
120	170	-0.21
120	160	-0.19
120	150	-0.17
120	140	-0.15
120	130	-0.15
120	120	-0.12
120	110	-0.11
120	100	-0.09
120	90	-0.08
120	80	-0.08
120	70	-0.07
120	60	-0.07
120	50	-0.07
120	40	-0.07
120	30	-0.06
120	20	-0.07
120	10	-0.07
120	0	-0.07
130	0	-0.07
130	10	-0.07
130	20	-0.07
130	30	-0.06
130	40	-0.07
130	50	-0.06
130	60	-0.07
130	70	-0.08
130	80	-0.09
130	90	-0.09
130	100	-0.10
130	110	-0.12
130	120	-0.13
130	130	-0.15
130	140	-0.16
130	150	-0.18
130	160	-0.20
130	170	-0.22
130	180	-0.23
130	190	-0.24
130	200	-0.28
130	210	-0.30
140	210	-0.32
140	200	-0.31
140	190	-0.28
140	180	-0.27
140	170	-0.24
140	160	-0.23
140	150	-0.20
140	140	-0.19
140	130	-0.18
140	120	-0.16
140	110	-0.14
140	100	-0.14
140	90	-0.13
140	80	-0.12
140	70	-0.11
140	60	-0.11
140	50	-0.10
140	40	-0.10
140	30	-0.10
140	20	-0.10
140	10	-0.09
140	0	-0.09
150	0	-0.10
150	10	-0.10
150	20	-0.10
150	30	-0.10
150	40	-0.10
150	50	-0.11
150	60	-0.11
150	70	-0.13
150	80	-0.12
150	90	-0.14
150	100	-0.14
150	110	-0.15
150	120	-0.17
150	130	-0.18
150	140	-0.20
150	150	-0.21
150	160	-0.23
150	170	-0.25
150	180	-0.26
150	190	-0.28
150	200	-0.31
150	210	-0.33
160	210	-0.34
160	200	-0.34
160	190	-0.30
160	180	-0.29
160	170	-0.26
160	160	-0.25
160	150	-0.22
160	140	-0.22
160	130	-0.20
160	120	-0.19
160	110	-0.17
160	100	-0.17
160	90	-0.16
160	80	-0.15
160	70	-0.14
160	60	-0.14
160	50	-0.13
160	40	-0.12
160	30	-0.11
160	20	-0.11
160	10	-0.10
160	0	-0.10
170	0	-0.11
170	10	-0.11
170	20	-0.11
170	30	-0.12
170	40	-0.13
170	50	-0.14
170	60	-0.14
170	70	-0.15
170	80	-0.16
170	90	-0.17
170	100	-0.18
170	110	-0.18
170	120	-0.19
170	130	-0.22
170	140	-0.23
170	150	-0.24
170	160	-0.26
170	170	-0.28
170	180	-0.28
170	190	-0.30
170	200	-0.32
170	210	-0.35
180	210	-0.38
180	200	-0.37
180	190	-0.34
180	180	-0.33
180	170	-0.31
180	160	-0.30
180	150	-0.28
180	140	-0.27
180	130	-0.25
180	120	-0.24
180	110	-0.22
180	100	-0.21
180	90	-0.21
180	80	-0.21
180	70	-0.19
180	60	-0.19
180	50	-0.18
180	40	-0.17
180	30	-0.15
180	20	-0.15
180	10	-0.14
180	0	-0.13
190	0	-0.13
190	10	-0.15
190	20	-0.15
190	30	-0.17
190	40	-0.17
190	50	-0.18
190	60	-0.19
190	70	-0.20
190	80	-0.22
190	90	-0.22
190	100	-0.23
190	110	-0.24
190	120	-0.25
190	130	-0.27
190	140	-0.29
190	150	-0.29
190	160	-0.31
190	170	-0.31
190	180	-0.33
190	190	-0.35
190	200	-0.37
190	210	-0.39
200	210	-0.41
200	200	-0.41
200	190	-0.37
200	180	-0.36
200	170	-0.35
200	160	-0.34
200	150	-0.31
200	140	-0.32
200	130	-0.30
200	120	-0.29
200	110	-0.27
200	100	-0.27
200	90	-0.26
200	80	-0.25
200	70	-0.25
200	60	-0.24
200	50	-0.22
200	40	-0.21
200	30	-0.20
200	20	-0.19
200	10	-0.17
200	0	-0.16
210	0	-0.15
210	10	-0.16
210	20	-0.18
210	30	-0.20
210	40	-0.22
210	50	-0.23
210	60	-0.23
210	70	-0.25
210	80	-0.26
210	90	-0.26
210	100	-0.27
210	110	-0.28
210	120	-0.30
210	130	-0.30
210	140	-0.32
210	150	-0.33
210	160	-0.35
210	170	-0.35
210	180	-0.36
210	190	-0.36
210	200	-0.38
210	210	-0.41
220	210	-0.43
220	200	-0.43
220	190	-0.41
220	180	-0.41
220	170	-0.38
220	160	-0.38
220	150	-0.37
220	140	-0.36
220	130	-0.35
220	120	-0.33
220	110	-0.32
220	100	-0.33
220	90	-0.31
220	80	-0.31
220	70	-0.30
220	60	-0.29
220	50	-0.26
220	40	-0.25
220	30	-0.24
220	20	-0.22
220	10	-0.20
220	0	-0.19
230	0	-0.19
230	10	-0.20
230	20	-0.23
230	30	-0.24
230	40	-0.27
230	50	-0.29
230	60	-0.30
230	70	-0.31
230	80	-0.32
230	90	-0.33
230	100	-0.33
230	110	-0.35
230	120	-0.34
230	130	-0.36
230	140	-0.37
230	150	-0.38
230	160	-0.40
230	170	-0.40
230	180	-0.40
230	190	-0.41
230	200	-0.43
230	210	-0.45
240	210	-0.47
240	200	-0.47
240	190	-0.45
240	180	-0.44
240	170	-0.42
240	160	-0.42
240	150	-0.42
240	140	-0.41
240	130	-0.40
240	120	-0.39
240	110	-0.38
240	100	-0.38
240	90	-0.38
240	80	-0.37
240	70	-0.36
240	60	-0.35
240	50	-0.33
240	40	-0.31
240	30	-0.29
240	20	-0.27
240	10	-0.24
240	0	-0.22
250	0	-0.21
250	10	-0.23
250	20	-0.26
250	30	-0.29
250	40	-0.32
250	50	-0.33
250	60	-0.35
250	70	-0.37
250	80	-0.38
250	90	-0.39
250	100	-0.39
250	110	-0.39
250	120	-0.41
250	130	-0.41
250	140	-0.42
250	150	-0.43
250	160	-0.44
250	170	-0.44
250	180	-0.45
250	190	-0.44
250	200	-0.47
250	210	-0.49
260	210	-0.51
260	200	-0.52
260	190	-0.49
260	180	-0.49
260	170	-0.48
260	160	-0.48
260	150	-0.47
260	140	-0.46
260	130	-0.46
260	120	-0.45
260	110	-0.45
260	100	-0.44
260	90	-0.44
260	80	-0.44
260	70	-0.42
260	60	-0.41
260	50	-0.39
260	40	-0.37
260	30	-0.34
260	20	-0.31
260	10	-0.28
260	0	-0.25
